entity_type,entity_id,doc_id,domain_id,lat,lon,canonical_name,streetName,landmarkToken,areaServed,lanternModel,locationCategory,powerState,status
pollution,pollution_000329,pol_000330,6,56.174739,10.159832,/d6/pollution/pol_000330,"Birch Dr, Old Town Core",Old Town Core University Campus,Old Town Core Industrial Zone,,,,
pollution,pollution_000330,pol_000331,0,56.132044,10.18042,/d0/pollution/pol_000331,"Canal St, North Harbor",North Harbor Riverside Park,North Harbor Waterfront,,,,
pollution,pollution_000331,pol_000332,2,56.1841,10.170691,/d2/pollution/pol_000332,"Harbor Blvd, Eastshore Quarter",Eastshore Quarter Central Plaza,Eastshore Quarter Transit Hub,,,,
pollution,pollution_000332,pol_000333,0,56.122099,10.206411,/d0/pollution/pol_000333,"Cedar Ln, North Harbor",North Harbor City Hall,North Harbor Commercial Strip,,,,
pollution,pollution_000333,pol_000334,4,56.133881,10.152045,/d4/pollution/pol_000334,"Forest Ave, Midtown Center",Midtown Center University Campus,Midtown Center Civic Center,,,,
pollution,pollution_000334,pol_000335,1,56.168358,10.228176,/d1/pollution/pol_000335,"Bridge Ln, Westside Heights",Westside Heights Clock Tower,Westside Heights Industrial Zone,,,,
pollution,pollution_000335,pol_000336,5,56.157694,10.202215,/d5/pollution/pol_000336,"Castle Rd, Lakeside District",Lakeside District Convention Center,Lakeside District Transit Hub,,,,
pollution,pollution_000336,pol_000337,5,56.169883,10.198552,/d5/pollution/pol_000337,"Canal St, Lakeside District",Lakeside District City Library,Lakeside District Uptown,,,,
pollution,pollution_000337,pol_000338,3,56.135323,10.229306,/d3/pollution/pol_000338,"Cherry Ln, South Hills",South Hills Lighthouse,South Hills Industrial Zone,,,,
pollution,pollution_000338,pol_000339,5,56.167861,10.197416,/d5/pollution/pol_000339,"Lake Dr, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Transit Hub,,,,
pollution,pollution_000339,pol_000340,3,56.139634,10.248139,/d3/pollution/pol_000340,"Valley Path, South Hills",South Hills Lighthouse,South Hills Civic Center,,,,
pollution,pollution_000340,pol_000341,5,56.144101,10.182955,/d5/pollution/pol_000341,"Valley Path, Lakeside District",Lakeside District Main Station,Lakeside District Civic Center,,,,
pollution,pollution_000341,pol_000342,0,56.122717,10.187118,/d0/pollution/pol_000342,"Forest Ave, North Harbor",North Harbor Art Museum,North Harbor Financial Row,,,,
pollution,pollution_000342,pol_000343,1,56.162587,10.22826,/d1/pollution/pol_000343,"Birch Dr, Westside Heights",Westside Heights Waterfront Promenade,Westside Heights Transit Hub,,,,
pollution,pollution_000343,pol_000344,1,56.14877,10.23443,/d1/pollution/pol_000344,"Valley Path, Westside Heights",Westside Heights Art Museum,Westside Heights Arts Quarter,,,,
pollution,pollution_000344,pol_000345,7,56.183068,10.224549,/d7/pollution/pol_000345,"Summit Way, Greenfield Park",Greenfield Park Botanical Garden,Greenfield Park Downtown,,,,
pollution,pollution_000345,pol_000346,6,56.156223,10.164475,/d6/pollution/pol_000346,"Bridge Ln, Old Town Core",Old Town Core City Library,Old Town Core Uptown,,,,
pollution,pollution_000346,pol_000347,2,56.194918,10.154541,/d2/pollution/pol_000347,"Valley Path, Eastshore Quarter",Eastshore Quarter Waterfront Promenade,Eastshore Quarter Industrial Zone,,,,
pollution,pollution_000347,pol_000348,7,56.198569,10.204786,/d7/pollution/pol_000348,"Market Rd, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Industrial Zone,,,,
pollution,pollution_000348,pol_000349,0,56.137535,10.219934,/d0/pollution/pol_000349,"Church Ln, North Harbor",North Harbor Cathedral,North Harbor Residential Block,,,,
pollution,pollution_000349,pol_000350,1,56.174495,10.226166,/d1/pollution/pol_000350,"Summit Way, Westside Heights",Westside Heights Town Square,Westside Heights Residential Block,,,,
pollution,pollution_000350,pol_000351,0,56.125017,10.211354,/d0/pollution/pol_000351,"Birch Dr, North Harbor",North Harbor Central Plaza,North Harbor Civic Center,,,,
pollution,pollution_000351,pol_000352,4,56.131954,10.175159,/d4/pollution/pol_000352,"Elm St, Midtown Center",Midtown Center Waterfront Promenade,Midtown Center Commercial Strip,,,,
pollution,pollution_000352,pol_000353,5,56.15084,10.182198,/d5/pollution/pol_000353,"Willow Way, Lakeside District",Lakeside District Shopping Mall,Lakeside District Uptown,,,,
pollution,pollution_000353,pol_000354,1,56.190356,10.248229,/d1/pollution/pol_000354,"Pine Rd, Westside Heights",Westside Heights Central Plaza,Westside Heights Waterfront,,,,
pollution,pollution_000354,pol_000355,7,56.185297,10.199217,/d7/pollution/pol_000355,"Harbor Blvd, Greenfield Park",Greenfield Park Botanical Garden,Greenfield Park Commercial Strip,,,,
pollution,pollution_000355,pol_000356,5,56.154042,10.209706,/d5/pollution/pol_000356,"Station Rd, Lakeside District",Lakeside District Town Square,Lakeside District Arts Quarter,,,,
pollution,pollution_000356,pol_000357,6,56.147388,10.157555,/d6/pollution/pol_000357,"Maple Blvd, Old Town Core",Old Town Core Botanical Garden,Old Town Core Commercial Strip,,,,
pollution,pollution_000357,pol_000358,6,56.146892,10.171345,/d6/pollution/pol_000358,"River Rd, Old Town Core",Old Town Core Waterfront Promenade,Old Town Core Civic Center,,,,
pollution,pollution_000358,pol_000359,5,56.15009,10.182761,/d5/pollution/pol_000359,"Church Ln, Lakeside District",Lakeside District Cathedral,Lakeside District Uptown,,,,
pollution,pollution_000359,pol_000360,3,56.135916,10.22667,/d3/pollution/pol_000360,"Birch Dr, South Hills",South Hills Main Station,South Hills Transit Hub,,,,
pollution,pollution_000360,pol_000361,2,56.179738,10.160877,/d2/pollution/pol_000361,"River Rd, Eastshore Quarter",Eastshore Quarter Convention Center,Eastshore Quarter Transit Hub,,,,
pollution,pollution_000361,pol_000362,5,56.144053,10.183558,/d5/pollution/pol_000362,"Willow Way, Lakeside District",Lakeside District Riverside Park,Lakeside District Uptown,,,,
pollution,pollution_000362,pol_000363,1,56.14797,10.233859,/d1/pollution/pol_000363,"Pine Rd, Westside Heights",Westside Heights Sports Arena,Westside Heights Commercial Strip,,,,
pollution,pollution_000363,pol_000364,7,56.177504,10.180397,/d7/pollution/pol_000364,"Mill Rd, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Financial Row,,,,
pollution,pollution_000364,pol_000365,4,56.133063,10.15323,/d4/pollution/pol_000365,"Willow Way, Midtown Center",Midtown Center Riverside Park,Midtown Center Transit Hub,,,,
pollution,pollution_000365,pol_000366,6,56.165098,10.153067,/d6/pollution/pol_000366,"Tower Ln, Old Town Core",Old Town Core Main Station,Old Town Core Financial Row,,,,
pollution,pollution_000366,pol_000367,2,56.186808,10.177431,/d2/pollution/pol_000367,"Cedar Ln, Eastshore Quarter",Eastshore Quarter Convention Center,Eastshore Quarter Downtown,,,,
pollution,pollution_000367,pol_000368,6,56.173337,10.163452,/d6/pollution/pol_000368,"Bridge Ln, Old Town Core",Old Town Core Lighthouse,Old Town Core Waterfront,,,,
pollution,pollution_000368,pol_000369,7,56.180815,10.208027,/d7/pollution/pol_000369,"Spruce St, Greenfield Park",Greenfield Park Science Center,Greenfield Park Transit Hub,,,,
pollution,pollution_000369,pol_000370,2,56.196966,10.15074,/d2/pollution/pol_000370,"Park Rd, Eastshore Quarter",Eastshore Quarter Art Museum,Eastshore Quarter Financial Row,,,,
pollution,pollution_000370,pol_000371,6,56.14559,10.174707,/d6/pollution/pol_000371,"Ash Ct, Old Town Core",Old Town Core Art Museum,Old Town Core Commercial Strip,,,,
pollution,pollution_000371,pol_000372,7,56.178682,10.193201,/d7/pollution/pol_000372,"Gate St, Greenfield Park",Greenfield Park Clock Tower,Greenfield Park Downtown,,,,
pollution,pollution_000372,pol_000373,1,56.147958,10.22615,/d1/pollution/pol_000373,"Market Rd, Westside Heights",Westside Heights Cathedral,Westside Heights Uptown,,,,
pollution,pollution_000373,pol_000374,5,56.165025,10.199637,/d5/pollution/pol_000374,"Tower Ln, Lakeside District",Lakeside District Central Plaza,Lakeside District Industrial Zone,,,,
pollution,pollution_000374,pol_000375,6,56.167396,10.164935,/d6/pollution/pol_000375,"Cherry Ln, Old Town Core",Old Town Core Art Museum,Old Town Core Industrial Zone,,,,
pollution,pollution_000375,pol_000376,1,56.149795,10.225841,/d1/pollution/pol_000376,"Willow Way, Westside Heights",Westside Heights Sports Arena,Westside Heights Financial Row,,,,
pollution,pollution_000376,pol_000377,6,56.174791,10.156203,/d6/pollution/pol_000377,"Market Rd, Old Town Core",Old Town Core Riverside Park,Old Town Core Residential Block,,,,
pollution,pollution_000377,pol_000378,4,56.142058,10.158719,/d4/pollution/pol_000378,"Market Rd, Midtown Center",Midtown Center Sports Arena,Midtown Center Arts Quarter,,,,
pollution,pollution_000378,pol_000379,7,56.185488,10.225326,/d7/pollution/pol_000379,"Forest Ave, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Commercial Strip,,,,
pollution,pollution_000379,pol_000380,1,56.172036,10.238945,/d1/pollution/pol_000380,"Canal St, Westside Heights",Westside Heights Riverside Park,Westside Heights Financial Row,,,,
pollution,pollution_000380,pol_000381,3,56.125136,10.240001,/d3/pollution/pol_000381,"Pine Rd, South Hills",South Hills Botanical Garden,South Hills Uptown,,,,
pollution,pollution_000381,pol_000382,6,56.1773,10.174827,/d6/pollution/pol_000382,"Ash Ct, Old Town Core",Old Town Core Convention Center,Old Town Core Downtown,,,,
pollution,pollution_000382,pol_000383,4,56.124263,10.176861,/d4/pollution/pol_000383,"Queen Ave, Midtown Center",Midtown Center Waterfront Promenade,Midtown Center Waterfront,,,,
pollution,pollution_000383,pol_000384,5,56.144208,10.200653,/d5/pollution/pol_000384,"Forest Ave, Lakeside District",Lakeside District University Campus,Lakeside District Civic Center,,,,
pollution,pollution_000384,pol_000385,4,56.138927,10.167453,/d4/pollution/pol_000385,"Cherry Ln, Midtown Center",Midtown Center City Hall,Midtown Center Downtown,,,,
pollution,pollution_000385,pol_000386,5,56.145149,10.206702,/d5/pollution/pol_000386,"Church Ln, Lakeside District",Lakeside District Cathedral,Lakeside District Residential Block,,,,
pollution,pollution_000386,pol_000387,4,56.139068,10.16463,/d4/pollution/pol_000387,"Queen Ave, Midtown Center",Midtown Center Science Center,Midtown Center Industrial Zone,,,,
pollution,pollution_000387,pol_000388,6,56.161125,10.161841,/d6/pollution/pol_000388,"Ash Ct, Old Town Core",Old Town Core Cultural Center,Old Town Core Civic Center,,,,
pollution,pollution_000388,pol_000389,2,56.188804,10.159655,/d2/pollution/pol_000389,"Lake Dr, Eastshore Quarter",Eastshore Quarter Central Plaza,Eastshore Quarter Uptown,,,,
pollution,pollution_000389,pol_000390,0,56.122907,10.179507,/d0/pollution/pol_000390,"School St, North Harbor",North Harbor Convention Center,North Harbor Waterfront,,,,
pollution,pollution_000390,pol_000391,0,56.126685,10.21816,/d0/pollution/pol_000391,"Park Rd, North Harbor",North Harbor City Hall,North Harbor Transit Hub,,,,
pollution,pollution_000391,pol_000392,0,56.122078,10.209695,/d0/pollution/pol_000392,"River Rd, North Harbor",North Harbor Waterfront Promenade,North Harbor Waterfront,,,,
pollution,pollution_000392,pol_000393,5,56.168557,10.211593,/d5/pollution/pol_000393,"Harbor Blvd, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Transit Hub,,,,
pollution,pollution_000393,pol_000394,5,56.155881,10.180845,/d5/pollution/pol_000394,"Summit Way, Lakeside District",Lakeside District Botanical Garden,Lakeside District Financial Row,,,,
pollution,pollution_000394,pol_000395,4,56.122233,10.158926,/d4/pollution/pol_000395,"Cedar Ln, Midtown Center",Midtown Center Cultural Center,Midtown Center Civic Center,,,,
pollution,pollution_000395,pol_000396,4,56.129748,10.153829,/d4/pollution/pol_000396,"Summit Way, Midtown Center",Midtown Center Convention Center,Midtown Center Downtown,,,,
pollution,pollution_000396,pol_000397,2,56.199004,10.15899,/d2/pollution/pol_000397,"Garden St, Eastshore Quarter",Eastshore Quarter Lighthouse,Eastshore Quarter Transit Hub,,,,
pollution,pollution_000397,pol_000398,0,56.131493,10.201796,/d0/pollution/pol_000398,"Willow Way, North Harbor",North Harbor Science Center,North Harbor Civic Center,,,,
pollution,pollution_000398,pol_000399,4,56.14202,10.163582,/d4/pollution/pol_000399,"Queen Ave, Midtown Center",Midtown Center Cultural Center,Midtown Center Downtown,,,,
pollution,pollution_000399,pol_000400,7,56.190766,10.232749,/d7/pollution/pol_000400,"Canal St, Greenfield Park",Greenfield Park Art Museum,Greenfield Park Civic Center,,,,
pollution,pollution_000400,pol_000401,6,56.156982,10.165719,/d6/pollution/pol_000401,"Market Rd, Old Town Core",Old Town Core Clock Tower,Old Town Core Downtown,,,,
pollution,pollution_000401,pol_000402,4,56.139973,10.174286,/d4/pollution/pol_000402,"Canal St, Midtown Center",Midtown Center Waterfront Promenade,Midtown Center Downtown,,,,
pollution,pollution_000402,pol_000403,7,56.186451,10.218082,/d7/pollution/pol_000403,"Mill Rd, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Financial Row,,,,
pollution,pollution_000403,pol_000404,3,56.141755,10.228048,/d3/pollution/pol_000404,"Mill Rd, South Hills",South Hills Convention Center,South Hills Arts Quarter,,,,
pollution,pollution_000404,pol_000405,7,56.191896,10.193457,/d7/pollution/pol_000405,"Forest Ave, Greenfield Park",Greenfield Park University Campus,Greenfield Park Commercial Strip,,,,
pollution,pollution_000405,pol_000406,0,56.123501,10.189189,/d0/pollution/pol_000406,"School St, North Harbor",North Harbor Science Center,North Harbor Arts Quarter,,,,
pollution,pollution_000406,pol_000407,0,56.137228,10.207941,/d0/pollution/pol_000407,"Valley Path, North Harbor",North Harbor Art Museum,North Harbor Waterfront,,,,
pollution,pollution_000407,pol_000408,0,56.130179,10.182579,/d0/pollution/pol_000408,"School St, North Harbor",North Harbor Clock Tower,North Harbor Industrial Zone,,,,
pollution,pollution_000408,pol_000409,0,56.132753,10.20421,/d0/pollution/pol_000409,"Ash Ct, North Harbor",North Harbor Lighthouse,North Harbor Financial Row,,,,
pollution,pollution_000409,pol_000410,1,56.173551,10.238302,/d1/pollution/pol_000410,"Gate St, Westside Heights",Westside Heights Cultural Center,Westside Heights Arts Quarter,,,,
pollution,pollution_000410,pol_000411,7,56.188251,10.225439,/d7/pollution/pol_000411,"Willow Way, Greenfield Park",Greenfield Park City Library,Greenfield Park Transit Hub,,,,
pollution,pollution_000411,pol_000412,2,56.179125,10.173991,/d2/pollution/pol_000412,"Oak Ave, Eastshore Quarter",Eastshore Quarter Cathedral,Eastshore Quarter Waterfront,,,,
pollution,pollution_000412,pol_000413,5,56.171305,10.213231,/d5/pollution/pol_000413,"Forest Ave, Lakeside District",Lakeside District Cathedral,Lakeside District Civic Center,,,,
pollution,pollution_000413,pol_000414,0,56.130531,10.195015,/d0/pollution/pol_000414,"Cedar Ln, North Harbor",North Harbor Shopping Mall,North Harbor Uptown,,,,
pollution,pollution_000414,pol_000415,2,56.193799,10.166664,/d2/pollution/pol_000415,"Valley Path, Eastshore Quarter",Eastshore Quarter Historic Market,Eastshore Quarter Transit Hub,,,,
pollution,pollution_000415,pol_000416,6,56.170145,10.169211,/d6/pollution/pol_000416,"King Blvd, Old Town Core",Old Town Core Cultural Center,Old Town Core Industrial Zone,,,,
pollution,pollution_000416,pol_000417,6,56.147218,10.153156,/d6/pollution/pol_000417,"Elm St, Old Town Core",Old Town Core Sports Arena,Old Town Core Residential Block,,,,
pollution,pollution_000417,pol_000418,7,56.191461,10.22153,/d7/pollution/pol_000418,"Cedar Ln, Greenfield Park",Greenfield Park Central Plaza,Greenfield Park Arts Quarter,,,,
pollution,pollution_000418,pol_000419,3,56.132762,10.244647,/d3/pollution/pol_000419,"Tower Ln, South Hills",South Hills Science Center,South Hills Civic Center,,,,
pollution,pollution_000419,pol_000420,1,56.158414,10.237833,/d1/pollution/pol_000420,"Harbor Blvd, Westside Heights",Westside Heights City Hall,Westside Heights Arts Quarter,,,,
pollution,pollution_000420,pol_000421,6,56.153643,10.152478,/d6/pollution/pol_000421,"Station Rd, Old Town Core",Old Town Core Convention Center,Old Town Core Industrial Zone,,,,
pollution,pollution_000421,pol_000422,0,56.122861,10.185236,/d0/pollution/pol_000422,"Mill Rd, North Harbor",North Harbor Harbor Bridge,North Harbor Financial Row,,,,
pollution,pollution_000422,pol_000423,7,56.193748,10.218323,/d7/pollution/pol_000423,"Tower Ln, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Financial Row,,,,
